Price (dollars),Length of Course (hours),Visibility (# views),Quiz Grade (average),"Surveys, Talleys, and Workbooks (percent)",Completed Quizzes (percent),Engagement Score,Teacher Comments (average),Number of Users,Certificates (percent),Collaborations (average),Discount (dollars),Graded Assessment (percent),Not-Graded Assessment (percent),Content (percent),External (percent),Interactive (percent),Company Rating (average),Company Administrators (percent),Company Instructors (percent),Company Learners (percent),companyid_words,courseid_num,Uses SCORM (yes/no),Milestone Course (yes/no),Engagement Bins
0,3.738888889,48,89,50,50,58,0,9,0,0,0,0,0,100,0,0,87,50,0,50,attitudes,45591,0,0,High
0,0,1,89,50,50,50,0,2,0,0,0,0,0,100,0,0,87,50,0,50,attitudes,33736,0,0,High
0,26.54416667,267,89,50,50,36,0,20,0,0,0,0,0,100,0,0,87,50,0,50,attitudes,357,0,0,Low
0,0.003611111,1,89,50,50,7,0,1,0,0,0,0,0,100,0,0,87,50,0,50,attitudes,29260,0,0,Low
0,16.21333333,468,84,0,50,29,0,32,0,0,0,32.3,0,67.7,0,0,87,50,0,50,attitudes,24815,0,0,Low
0,1.218888889,25,89,50,50,25,0,9,0,0,0,0,0,100,0,0,87,50,0,50,attitudes,11726,0,0,Low
0,19.79166667,386,88,33.3,50,55,0,41,0,0,0,37.7,6.7,55.6,0,0,87,50,0,50,attitudes,26246,0,0,High
0,1.697777778,66,89,50,50,71,0,1,0,0,0,0,0,100,0,0,87,50,0,50,attitudes,44764,0,0,High
0,1.091944444,13,89,50,50,39,0,3,0,0,0,0,0,100,0,0,87,50,0,50,attitudes,48612,0,0,Low
0,4.711111111,87,89,50,50,66,0,6,0,0,0,0,0,100,0,0,87,50,0,50,attitudes,23370,0,0,High
0,2.845,35,89,50,50,21,0,4,0,0,0,0,0,100,0,0,87,50,0,50,attitudes,32932,0,0,Low
0,0.185277778,5,89,50,50,2,0,1,0,0,0,0,0,100,0,0,87,50,0,50,attitudes,32458,0,0,Low
0,3.625,40,100,0,100,24,0,3,0,0,0,17.5,0,82.5,0,0,87,50,0,50,attitudes,45620,0,0,Low
0,9.5025,244,64,0,50,69,0,21,0,0,0,7,0,93,0,0,90,33.3,0,66.7,band,20254,0,0,High
0,0.250555556,12,89,50,50,44,0,1,0,0,0,0,0,100,0,0,90,33.3,0,66.7,band,23671,0,0,Low
0,0.6175,32,89,50,50,43,0,13,0,0,0,0,0,100,0,0,90,33.3,0,66.7,band,26043,0,0,Low
0,0.494722222,58,96,0,50,16,0,11,0,0,0,8.6,0,91.4,0,0,90,33.3,0,66.7,band,19551,0,1,Low
0,12.91138889,394,68,0,50,33,0,19,0,0,0,3.3,0,96.7,0,0,90,33.3,0,66.7,band,18442,0,1,Low
0,1.171944444,61,89,0,0,61,0,3,0,0,0,1.6,0,98.4,0,0,90,33.3,0,66.7,band,9292,0,0,High
99,1.446388889,29,89,50,50,25,0,6,0,0,0,0,0,100,0,0,90,33.3,0,66.7,band,5077,0,0,Low
0,0.826944444,27,89,50,50,21,0,12,0,0,0,0,0,100,0,0,90,33.3,0,66.7,band,45057,0,0,Low
0,0.015,1,89,50,50,17,0,1,0,0,0,0,0,100,0,0,90,33.3,0,66.7,band,48874,0,0,Low
0,0.014722222,3,89,50,50,6,0,2,0,0,0,0,0,100,0,0,90,33.3,0,66.7,band,1875,0,0,Low
0,52.65055556,1565,73,0,50,84,0,49,0,0,0,8.2,0,91.8,0,0,90,33.3,0,66.7,band,25068,0,0,High
0,0.669166667,37,89,50,50,35,0,4,0,0,0,0,0,100,0,0,90,33.3,0,66.7,band,27934,0,0,Low
0,11.83333333,314,69,0,50,66,0,11,0,0,0,7,0,93,0,0,90,33.3,0,66.7,band,17343,0,0,High
0,0,1,89,50,50,50,0,3,0,0,0,0,0,100,0,0,90,33.3,0,66.7,band,17348,0,0,High
0,0.020833333,3,89,50,50,20,0,2,0,0,0,0,0,100,0,0,90,33.3,0,66.7,band,13620,0,0,Low
149,43.38777778,862,89,50,50,56,0,93,0,0,0.277826,0,0,100,0,0,91,50,0,50,baseline,5452,0,0,High
0,57.2575,1179,89,50,50,41,0,92,0,0,0,0,0,100,0,0,91,50,0,50,baseline,20068,0,0,Low
350,0.527777778,24,89,50,50,17,0,17,0,0,0,0,0,100,0,0,91,50,0,50,baseline,32828,0,0,Low
0,8.133611111,248,89,50,50,69,0,34,0,0,0,0,0,100,0,0,91,50,0,50,baseline,43507,0,0,High
250,1784.551667,16719,100,0,50,21,0,398,0.502512563,0,0.68617,3.8,0,96.2,0,0,92,20,40,40,battery,43575,0,0,Low
300,3180.570833,28119,70,33.3,50,30,0,335,3.28358209,0,0.705982,10.8,0.3,88.9,0,0,92,20,40,40,battery,28712,0,0,Low
249,79.76555556,998,100,100,50,43,0,58,0,3,0.611111,0,2.3,97.7,0,0,92,20,40,40,battery,23611,0,0,Low
29.99,1.1475,15,89,50,50,83,0,6,0,0,0.075,0,0,100,0,0,92,20,40,40,battery,5589,0,0,High
200,3612.391944,37055,100,50,50,2,0,420,0,0,0.583786,1.6,0.1,98.3,0,0,92,20,40,40,battery,45422,0,0,Low
300,3080.831389,23613,100,40,60,20,0,431,1.856148492,7,0.611182,2.7,0.8,96.5,0,0,92,20,40,40,battery,46562,0,0,Low
499,9.431388889,78,100,0,50,19,1,37,0,0,0.107142,3.4,0,88.8,0,7.8,92,20,40,40,battery,30741,0,0,Low
250,11746.29667,73035,68,50,50,10,0,798,1.879699248,4,0.69187,1.9,0.4,95.5,0,2.2,92,20,40,40,battery,40477,0,0,Low
250,77.98861111,1572,84,0,50,2,2,64,0,0,0.331097,7.2,0,70.8,0,21.9,92,20,40,40,battery,262,0,0,Low
29.99,0.090555556,5,89,50,50,85,0,5,0,0,0,0,0,100,0,0,92,20,40,40,battery,36830,0,0,High
300,2206.651389,20690,99,50,50,9,0,243,2.880658436,0,0.684275,1.6,0.3,98.1,0,0,92,20,40,40,battery,8662,0,0,Low
159,11.82888889,324,100,0,50,33,0,45,0,0,0.439787,6.3,0,93.7,0,0,92,20,40,40,battery,19651,0,0,Low
300,1613.8375,17790,100,50,50,22,0,272,12.5,0,0.7205,1.5,0.3,98.1,0,0,92,20,40,40,battery,41765,0,0,Low
890,1199.070556,9125,83,0,50,49,1,70,0,0,2.436559,8.4,0,59.4,0,32.2,92,20,40,40,battery,30338,0,0,Low
300,2109.659444,38764,79,0,50,13,0,319,3.134796238,0,0.785612,11.2,0,88.8,0,0,92,20,40,40,battery,5846,0,0,Low
0,0.006111111,2,100,0,50,33,0,1,0,0,0,100,0,0,0,0,100,33.3,33.3,33.3,beaches,41718,0,0,Low
0,0.0375,11,100,80,40,50,0,2,0,0,0,0,0,90.9,0,9.1,100,33.3,33.3,33.3,beaches,20158,0,0,High
0,0.009444444,2,100,80,60,22,0,1,0,0,0,0,50,0,0,50,100,33.3,33.3,33.3,beaches,25423,0,0,Low
0,0.434444444,22,89,50,50,50,0,4,0,0,0,0,0,100,0,0,100,33.3,33.3,33.3,beaches,29273,0,0,High
0.01,0.164166667,1,89,50,50,58,1,3,0,0,0,0,0,0,100,0,100,33.3,33.3,33.3,beaches,46590,0,0,High
50,0.550277778,49,27,20,40,20,0,6,33.33333333,1,0,71.4,5.4,14.3,0,8.9,100,33.3,33.3,33.3,beaches,39959,0,0,Low
0,0.201111111,31,90,50,50,51,0,3,0,0,0,32.3,35.5,29,0,3.2,100,33.3,33.3,33.3,beaches,15371,0,0,High
249.99,1.270555556,72,88,50,50,16,1,16,0,2,0,7.2,7.2,56.5,23.2,5.8,100,33.3,33.3,33.3,beaches,25545,1,1,Low
99.99,1.6025,131,45,40,40,9,0,60,0,1,0,7.7,0.8,50.8,3.8,36.9,100,33.3,33.3,33.3,beaches,20420,0,1,Low
0,0.073055556,12,73,60,40,73,0,5,0,0,0,25,33.3,41.7,0,0,100,33.3,33.3,33.3,beaches,42411,0,0,High
1,1.49,101,64,55.5,55.6,7,1,45,0,16,0,5,11.9,47.5,0,35.6,100,33.3,33.3,33.3,beaches,20730,0,1,Low
49,263.32,1381,89,50,50,36,0,104,0,0,0.170679,0,0,100,0,0,90,20,40,40,beads,3680,0,0,Low
99,48.50388889,1250,89,50,50,37,0,102,0,0,0.275,0,0,100,0,0,90,20,40,40,beads,38261,0,0,Low
49,495.8222222,7468,90,0,50,49,0,620,0,0,0.083487,16.9,0,83.1,0,0,90,20,40,40,beads,19125,0,0,Low
49,86.84194444,2251,84,0,50,38,0,130,0,0,0.237164,6.8,0,89.8,0,3.3,90,20,40,40,beads,46972,0,0,Low
49,27.94777778,458,88,0,50,28,0,78,0,0,0.806354,9.6,0,89.5,0,0.9,90,20,40,40,beads,16814,0,0,Low
49,52.00361111,1039,89,50,50,50,0,113,0,0,0.095985,0,0,100,0,0,90,20,40,40,beads,31937,0,0,High
49,5.989444444,144,85,0,50,35,0,9,0,0,0.215625,17.5,0,82.5,0,0,90,20,40,40,beads,23604,0,0,Low
69,1398.81,19534,99,0,50,63,0,946,0,0,0.064068,2.8,0,93.9,0,3.2,90,20,40,40,beads,19099,0,0,High
49,1.319722222,49,95,0,100,20,0,4,0,0,0.345,8.2,0,89.8,0,2,90,20,40,40,beads,11165,0,0,Low
49,56.03861111,730,91,0,50,34,0,57,0,0,0.191206,13.1,0,84.2,0,2.7,90,20,40,40,beads,4039,0,0,Low
99,132.0236111,2534,89,50,50,40,0,117,0,0,0.099,0,0,100,0,0,90,20,40,40,beads,4321,0,0,Low
99,20.02888889,611,89,50,50,27,0,100,0,0,0,0,0,100,0,0,90,20,40,40,beads,7173,0,0,Low
49,121.9811111,1668,89,50,50,38,0,116,0,0,0.454937,0,0,100,0,0,90,20,40,40,beads,45054,0,0,Low
49,445.8425,7205,83,0,50,57,0,684,0,0,0.024371,17.2,0,72.7,0,10.1,90,20,40,40,beads,8274,0,0,High
99,456.4377778,6976,89,50,50,51,0,156,0,0,0.231071,0,0,100,0,0,90,20,40,40,beads,42125,0,0,High
0,588.9408333,25081,82,0,50,26,0,743,0,0,0,2.7,0,82.8,0,14.5,87,40,20,40,bears,866,0,1,Low
0,2.833055556,103,66,33.3,33.3,64,0,13,0,0,0,4,0,84.3,0,11.7,87,40,20,40,bears,4742,0,0,High
0,118.5027778,4412,84,0,50,32,0,258,0,0,0,4.8,0,76.7,0,18.4,87,40,20,40,bears,13379,0,1,Low
0,272.7444444,11667,78,0,50,24,0,498,0,0,0,3.7,0,69,0,27.4,87,40,20,40,bears,30543,0,1,Low
0,0.218333333,2,89,50,50,65,0,1,0,0,0,0,0,100,0,0,87,40,20,40,bears,22970,0,0,High
0,195.8469444,9325,89,50,50,57,0,599,0,0,0,0,0,100,0,0,87,40,20,40,bears,33370,0,1,High
0,459.3180556,18514,78,0,50,38,0,473,0,0,0,3.4,0,83.7,0,12.9,87,40,20,40,bears,5603,0,1,Low
100,533.6361111,18927,82,0,50,29,0,621,0,0,0,2.8,0,90.8,0,6.4,87,40,20,40,bears,47153,0,1,Low
20,0.076666667,55,89,50,50,1,0,19,0,0,0,0,0,0,100,0,96,25,25,50,bet,41530,0,0,Low
59.99,0.603333333,18,89,50,50,8,0,29,0,0,0,0,0,0,100,0,96,25,25,50,bet,37747,0,0,Low
1,0.006944444,8,89,50,50,85,0,31,0,0,0,0,0,100,0,0,96,25,25,50,bet,38348,0,0,High
20,6.386944444,254,49,0,50,9,0,144,2.777777778,0,0.020645,13.1,0,0,86.9,0,96,25,25,50,bet,17428,0,1,Low
5,0.004166667,1,89,50,50,3,0,25,0,0,0,0,0,100,0,0,96,25,25,50,bet,14755,0,0,Low
0,0,2,89,50,50,50,0,4,0,0,0,0,0,0,100,0,96,25,25,50,bet,34308,0,0,High
1,0.895555556,41,89,50,50,3,0,49,0,0,0.0006,0,0,87.5,12.5,0,96,25,25,50,bet,11034,0,0,Low
0,25.23916667,378,80,50,50,59,0,74,14.86486486,0,0,16.1,16.1,67.9,0,0,92,33.3,0,66.7,biology,33418,0,0,High
0,24.29777778,511,81,50,50,64,0,103,20.38834951,0,0,17.2,19.7,63.1,0,0,92,33.3,0,66.7,biology,23506,0,0,High
0,7.508333333,121,98,50,50,92,0,26,57.69230769,0,0,16.5,22.3,61.2,0,0,92,33.3,0,66.7,biology,14954,0,0,High
0,49.20833333,513,89,50,50,58,0,103,15.53398058,0,0,14.2,17,68.8,0,0,92,33.3,0,66.7,biology,43935,0,0,High
0,279.6383333,10026,88,50,50,76,0,561,6.417112299,0,0,5.5,6.8,87.7,0,0,92,33.3,0,66.7,biology,48445,0,0,High
0,60.92027778,1064,92,50,50,66,0,122,10.6557377,0,0,7.6,10.8,81.6,0,0,92,33.3,0,66.7,biology,15200,0,0,High
0,35.25444444,613,85,50,50,64,0,115,13.91304348,0,0,14,16.6,69.3,0,0,92,33.3,0,66.7,biology,9532,0,0,High
0,39.01055556,447,84,50,50,61,0,101,17.82178218,0,0,18.3,19.2,62.4,0,0,92,33.3,0,66.7,biology,30721,0,0,High
0,94.07611111,2521,89,50,50,66,0,202,13.36633663,0,0,6.4,7.4,80.3,5.9,0,92,33.3,0,66.7,biology,48073,0,0,High
0,36.72194444,457,76,50,50,59,0,74,16.21621622,0,0,13.4,15.3,71.3,0,0,92,33.3,0,66.7,biology,48982,0,0,High
0,178.1569444,6330,81,50,50,61,0,141,8.510638298,0,0,19,9.4,71.7,0,0,92,33.3,0,66.7,biology,24963,0,0,High
0,31.20972222,551,82,50,50,59,0,83,13.25301205,0,0,10.7,13.4,70,6,0,92,33.3,0,66.7,biology,40364,0,0,High
0,95.92694444,2722,89,50,50,60,0,289,17.30103806,0,0,7.3,8.6,84.2,0,0,92,33.3,0,66.7,biology,635,0,0,High
0,99.20722222,2271,92,50,50,65,0,229,10.04366812,0,0,6.6,9.4,84.1,0,0,92,33.3,0,66.7,biology,24021,0,0,High
0,33.91722222,492,86,66.6,50,56,0,74,16.21621622,0,0,11.1,22.6,43.3,0,23,92,33.3,0,66.7,biology,6506,0,0,High
0,5.761111111,153,89,50,50,62,0,13,0,0,0,0,0,25,75,0,100,50,0,50,blank,13127,0,0,High
0,26.74083333,276,64,0,50,71,0,55,0,0,0,21.1,0,78.9,0,0,100,50,0,50,blank,25372,0,0,High
0,406.9788889,1122,89,50,50,52,0,25,0,0,0,0,0,100,0,0,100,50,0,50,blank,46797,0,0,High
0,34.85,747,89,50,50,84,0,51,0,0,0,0,0,22.7,77.3,0,100,50,0,50,blank,35383,0,0,High
0,386.9361111,1131,58,0,50,48,0,57,0,0,0,0,0,100,0,0,100,50,0,50,blank,3817,0,0,Low
0,1.503888889,76,89,50,50,41,0,11,0,0,0,0,0,21.1,78.9,0,100,50,0,50,blank,2034,0,0,Low
0,1.708888889,70,50,0,100,54,0,11,0,0,0,0,0,22.9,77.1,0,100,50,0,50,blank,26815,0,0,High
0,326.2811111,3032,57,0,33.3,49,0,361,0,0,0,22,0,78,0,0,100,50,0,50,blank,24298,0,0,Low
0,12.54388889,171,89,50,50,63,0,23,0,0,0,0,0,21.8,78.2,0,100,50,0,50,blank,10720,0,0,High
0,0.004166667,5,89,50,50,14,0,1,0,0,0,0,0,0,100,0,100,50,0,50,blank,35036,0,0,Low
0,73.02388889,846,89,50,50,57,0,68,0,0,0,0,0,20.7,79.3,0,100,50,0,50,blank,19255,0,0,High
0,157.6572222,1802,89,50,50,64,0,98,0,0,0,0,0,16.8,83.2,0,100,50,0,50,blank,30503,0,0,High
0,63.74305556,1342,89,50,50,65,0,82,0,0,0,0,0,18.4,81.6,0,100,50,0,50,blank,26162,0,0,High
0,9.686111111,531,89,50,50,87,0,30,0,0,0,0,0,15.3,84.7,0,100,50,0,50,blank,34380,0,0,High
0,40.32222222,671,89,50,50,54,0,52,0,0,0,0,0,19.8,80.2,0,100,50,0,50,blank,22640,0,0,High
0,4.979444444,198,93,50,50,85,0,18,0,0,0,14.4,10.6,53.3,0,21.7,96,50,0,50,boats,5639,0,0,High
0,44.95055556,6195,89,0,50,94,0,153,0,0,0,3.2,0,74.2,0,22.7,96,50,0,50,boats,29105,0,0,High
0,155.3138889,1832,96,0,50,94,0,194,0,0,0,16.6,0,83.4,0,0,96,50,0,50,boats,1348,0,0,High
0,20.90083333,1825,97,50,50,96,0,152,0,0,0,9.6,4.4,52.9,0,33.1,96,50,0,50,boats,37628,0,0,High
0,52.63805556,4870,89,0,50,93,0,167,0,0,0,4,0,58.1,0,37.8,96,50,0,50,boats,42946,0,0,High
0,18.945,334,81,50,50,22,0,18,11.11111111,0,0,0.9,2.8,88.7,0,7.6,93,33.3,33.3,33.3,boil,25878,0,0,Low
49.99,547.7244444,2003,100,100,50,11,0,64,0,2,0,0,0.9,92.7,0,6.5,93,33.3,33.3,33.3,boil,35703,0,0,Low
0,58.54305556,946,93,50,50,42,0,73,0,0,0,3.6,1.7,94.7,0,0,93,33.3,33.3,33.3,boil,1930,0,0,Low
0,65.33861111,805,93,50,50,8,0,33,3.03030303,0,0,4.6,0.9,91.9,0,2.7,93,33.3,33.3,33.3,boil,36846,0,0,Low
0,58.78722222,849,87,50,50,21,0,53,0,0,0,1.1,1.4,91,0,6.5,93,33.3,33.3,33.3,boil,1339,0,0,Low
16.99,18.29583333,331,98,66.7,66.7,35,0,30,0,0,0,2.3,5,83.4,0,9.3,93,33.3,33.3,33.3,boil,14629,0,0,Low
19.99,18.00555556,253,100,100,50,8,0,35,5.714285714,0,0,0,1.1,96.7,0,2.2,93,33.3,33.3,33.3,boil,36546,0,0,Low
0,32.45555556,364,95,50,50,50,0,11,9.090909091,0,0,2.2,5.5,82.4,0,9.9,93,33.3,33.3,33.3,boil,2109,0,0,High
0,28.03666667,587,97,66.7,66.7,56,0,38,0,0,0,3.4,3,85.2,0,8.3,93,33.3,33.3,33.3,boil,49079,0,0,High
0,133.4222222,1696,100,100,50,47,1,171,0,2,0,0,1.4,91.9,0,6.8,93,33.3,33.3,33.3,boil,27966,0,0,Low
0,28.78027778,660,85,50,50,44,0,61,3.278688525,0,0,1.6,1.4,97,0,0,93,33.3,33.3,33.3,boil,28492,0,0,Low
0,6.622222222,154,65,50,50,36,0,28,0,0,0,3.4,2.7,81.4,0,12.5,93,33.3,33.3,33.3,boil,11097,0,0,Low
0,21.19194444,352,92,50,50,48,0,25,0,0,0,3.2,1.9,86.4,0,8.5,93,33.3,33.3,33.3,boil,22822,0,0,Low
0,22.58333333,675,91,50,50,37,0,49,0,1,0,7.6,2.2,88.2,0,2.1,93,33.3,33.3,33.3,boil,10119,0,0,Low
0,56.95388889,702,86,50,50,30,0,39,5.128205128,0,0,1.6,2.1,90.1,0,6.2,93,33.3,33.3,33.3,boil,21354,0,0,Low
89,31.78611111,728,85,0,50,57,0,282,11.70212766,0,0.042157,28.8,0,29.6,41.6,0,89,20,40,40,booms,39287,0,0,High
1895,0.005555556,1,89,50,50,6,0,16,0,0,0.41,0,0,100,0,0,89,20,40,40,booms,46545,0,0,Low
89,106.8530556,895,83,0,50,53,0,334,11.67664671,0,0.020375,40.5,0,0,59.5,0,89,20,40,40,booms,18068,0,0,High
1350,0.015555556,2,89,50,50,25,0,4,0,0,0.771428,0,0,100,0,0,89,20,40,40,booms,17991,0,0,Low
89,71.4975,1226,81,0,50,57,0,329,11.55015198,0,0.031548,34.7,0,0,65.3,0,89,20,40,40,booms,1734,0,0,High
89,61.90333333,993,86,0,50,60,0,351,11.3960114,0,0.033709,33.2,0,0,66.8,0,89,20,40,40,booms,14303,0,0,High
89,11.98222222,221,82,0,50,82,0,96,43.75,0,0.039325,32.6,0,0,67.4,0,89,20,40,40,booms,31913,0,0,High
1895,0.019166667,1,89,50,50,33,0,3,0,0,1.263333,0,0,100,0,0,89,20,40,40,booms,19234,0,0,Low
69,72.35694444,143,89,100,0,46,0,190,0,0,0.05405,0,2.7,0,96.2,1.1,89,20,40,40,booms,3176,0,0,Low
299,778.8686111,5925,78,0,50,50,0,451,9.534368071,0,0.184379,32.4,0,0,67.6,0,89,20,40,40,booms,21116,1,0,High
1350,0,1,89,50,50,50,0,2,0,0,0,0,0,100,0,0,89,20,40,40,booms,22829,0,0,High
89,22.63388889,480,82,0,50,53,0,271,8.856088561,0,0.036125,46.1,0,0,53.9,0,89,20,40,40,booms,41480,0,0,High
895,0.170833333,37,89,50,50,50,0,2,0,0,0.895,0,0,100,0,0,89,20,40,40,booms,13364,0,0,High
69,3.418888889,14,89,50,50,30,0,16,0,0,0.0115,0,0,0,100,0,89,20,40,40,booms,22777,0,0,Low
89,64.58111111,1099,89,0,50,53,0,366,12.84153005,0,0.012714,29.7,0,0,70.3,0,89,20,40,40,booms,17160,1,0,High
0,0.330277778,43,48,66.7,66.7,5,0,2,0,0,0,18.6,14,48.8,7,11.6,72,33.3,33.3,33.3,bowl,25214,0,0,Low
0,0.003888889,2,100,0,100,50,0,2,0,0,0,50,0,50,0,0,72,33.3,33.3,33.3,bowl,34185,0,0,High
0,0.121111111,16,0,0,50,63,0,4,0,0,0,0,0,43.8,56.2,0,72,33.3,33.3,33.3,bowl,45447,0,0,High
0,9.211111111,61,78,50,50,6,0,8,0,0,0,14.8,9.8,55.7,3.3,16.4,72,33.3,33.3,33.3,bowl,2456,0,0,Low
0,296.9577778,1,89,50,50,71,0,1,0,0,0,0,0,100,0,0,72,33.3,33.3,33.3,bowl,12258,0,0,High
0,0.19,7,89,100,0,24,0,2,0,0,0,0,14.3,71.4,0,14.3,72,33.3,33.3,33.3,bowl,17273,0,0,Low
0,5.295833333,86,89,100,0,45,0,5,0,0,0,0,0,17.6,82.4,0,72,33.3,33.3,33.3,bowl,39443,0,0,Low
1395,0.030277778,2,100,100,100,1,0,6,0,0,0,0,0,100,0,0,72,33.3,33.3,33.3,bowl,38079,0,0,Low
0,1.791111111,110,100,100,50,61,0,5,0,0,0,0,8.7,50.7,0,40.6,72,33.3,33.3,33.3,bowl,15028,0,0,High
0,1.709166667,56,76,75,62.5,7,1,6,0,0,0,7.1,17.9,51.8,1.8,21.4,72,33.3,33.3,33.3,bowl,44387,0,0,Low
192,9.428611111,264,94,0,50,20,0,11,0,0,0.0125,3.6,0,63.1,0,33.3,72,33.3,33.3,33.3,bowl,19976,0,0,Low
0,1.4975,124,78,80,60,50,0,2,0,0,0,6.5,9.7,61.3,2.4,20.2,72,33.3,33.3,33.3,bowl,10424,0,0,High
0,0.868611111,30,75,0,50,94,0,3,0,0,0,16.7,0,83.3,0,0,72,33.3,33.3,33.3,bowl,26632,0,0,High
1395,13.27166667,593,66,60,40,9,1,35,0,3,0,2.5,5.1,50.6,7.4,34.4,72,33.3,33.3,33.3,bowl,10191,0,1,Low
0,0.675,27,89,50,50,87,0,4,0,0,0,0,0,100,0,0,72,33.3,33.3,33.3,bowl,30857,0,0,High
0,43.79472222,309,73,0,50,28,0,145,9.655172414,0,0,40.6,0,59.4,0,0,79,25,25,50,boys,7473,0,0,Low
0,7.966944444,103,66,0,50,5,0,11,0,0,0,51.5,0,48.5,0,0,79,25,25,50,boys,36396,0,0,Low
0,8.559722222,200,89,50,50,32,0,49,0,0,0,5.5,3.5,91,0,0,79,25,25,50,boys,14995,0,0,Low
0,0.388333333,37,42,0,50,32,0,12,0,0,0,10.8,0,89.2,0,0,79,25,25,50,boys,19817,0,0,Low
0,43.26194444,1004,77,0,50,42,0,55,0,0,0,10.9,0,79.9,0,9.1,79,25,25,50,boys,29788,0,0,Low
0,0.840833333,34,89,50,50,12,0,20,0,0,0,0,0,100,0,0,79,25,25,50,boys,20026,0,0,Low
0,0.962777778,47,77,66.7,66.7,38,0,10,0,0,0,2.1,2.1,89.4,0,6.4,79,25,25,50,boys,21871,0,0,Low
0,2507.4325,17519,81,0,50,40,0,239,1.255230126,4,0,11.2,0,72.7,4.2,11.9,79,25,25,50,boys,20501,1,0,Low
0,5.103055556,20,71,0,50,50,0,7,0,0,0,50,0,50,0,0,79,25,25,50,boys,37754,0,0,High
0,0,4,89,50,50,34,0,3,0,0,0,0,0,100,0,0,79,25,25,50,boys,48233,0,0,Low
0,2.143611111,44,78,0,50,20,0,4,0,0,0,63.8,0,36.2,0,0,79,25,25,50,boys,26324,0,0,Low
5.99,0.082777778,10,89,50,50,71,0,7,0,0,0,0,0,100,0,0,90,50,0,50,brackets,3633,0,0,High
25,0.112777778,3,89,50,50,11,0,1,0,0,0,0,0,100,0,0,90,50,0,50,brackets,21670,0,0,Low
0,0.035555556,6,89,50,50,54,0,11,0,0,0,0,0,100,0,0,90,50,0,50,brackets,4151,0,0,High
5.99,0.1025,8,89,50,50,87,0,8,0,0,0,0,0,100,0,0,90,50,0,50,brackets,32784,0,0,High
5.99,0.033333333,1,89,50,50,33,0,3,0,0,0,0,0,100,0,0,90,50,0,50,brackets,20042,0,0,Low
25,0.026944444,1,89,50,50,1,0,3,0,0,0,0,0,100,0,0,90,50,0,50,brackets,26150,0,0,Low
0,51.125,745,100,100,50,5,0,124,4.838709677,0,0,0,0.9,80.9,7.1,11.1,95,33.3,33.3,33.3,bread,46257,0,0,Low
0,191.665,2166,100,66.7,33.3,13,0,229,4.80349345,0,0,3.1,2.4,67.4,8.2,18.9,95,33.3,33.3,33.3,bread,17786,0,0,Low
0,0.153333333,7,89,66.7,66.7,40,0,1,0,0,0,42.9,57.1,0,0,0,95,33.3,33.3,33.3,bread,21300,0,0,Low
1295,116.8216667,2433,82,33.3,50,41,0,56,0,0,11.582682,8.1,3.2,31.1,57.6,0,88,40,20,40,breakfast,31042,1,1,Low
1595,9.065833333,280,81,50,50,46,0,18,0,0,11.9625,1.5,1.2,39.2,58.1,0,88,40,20,40,breakfast,12915,1,1,Low
1295,18.49166667,517,87,40,40,24,0,22,0,0,8.16425,0.5,0.3,34.5,64.7,0,88,40,20,40,breakfast,34857,1,1,Low
1295,11.65583333,111,64,33.3,50,37,1,12,0,0,7.690833,2.7,1.6,32.4,45.9,17.3,88,40,20,40,breakfast,10075,0,1,Low
1295,53.73444444,1435,74,33.3,50,21,0,72,0,0,11.533881,7.6,4.4,45.5,42.5,0,88,40,20,40,breakfast,15227,1,1,Low
1595,36.8325,712,66,40,40,32,0,35,0,0,10.896666,2.9,0.7,40.9,55.6,0,88,40,20,40,breakfast,32919,1,1,Low
1595,7.212222222,146,80,50,50,28,0,10,0,0,8.37375,4.7,3.1,57.8,34.4,0,88,40,20,40,breakfast,41584,1,0,Low
1295,17.71916667,253,71,0,50,43,0,24,0,0,9.9945,23,0,38.3,38.7,0,88,40,20,40,breakfast,48774,1,1,Low
1595,12.60472222,507,75,40,40,23,0,41,7.317073171,0,11.9625,0.6,0.6,41.3,57.4,0,88,40,20,40,breakfast,8890,1,1,Low
1295,2.638333333,110,83,33.3,50,19,1,10,0,0,6.79875,5.2,5.8,49.4,27.9,11.7,88,40,20,40,breakfast,39296,0,0,Low
1295,80.69361111,788,83,33.3,50,35,1,22,0,0,3.511111,6.1,4.1,50.7,15.9,23.2,88,40,20,40,breakfast,28577,0,1,Low
1295,0.680277778,37,55,33.3,50,41,0,9,0,0,11.95,10.8,2.7,45.9,40.5,0,88,40,20,40,breakfast,36247,1,1,Low
1295,0.234444444,19,97,40,40,46,1,6,0,0,14.95,5,10,60,10,15,88,40,20,40,breakfast,4255,0,0,Low
1295,12.67694444,549,62,33.3,50,19,0,16,0,0,12.95,8,1.2,29,61.8,0,88,40,20,40,breakfast,7557,1,0,Low
1295,1.821944444,22,88,40,40,14,0,8,0,0,12.95,5.3,13.2,65.8,10.5,5.3,88,40,20,40,breakfast,45097,0,1,Low
350,139.2669444,1001,100,100,50,76,3,7,0,1,0,0,1.9,58.3,0,39.8,95,25,25,50,bronze,32867,0,0,High
350,29.09722222,502,89,50,50,56,2,5,0,4,0,0,0,61.2,0,38.8,95,25,25,50,bronze,5193,0,0,High
